"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3190000","319000001120140003","20140820","","01","영업/정상","0000","정상","","","","","02-523-9496","0","","서울특별시 동작구 사당동 1046-8번지 ","서울특별시 동작구 남부순환로 2055 (사당동)","07024","팜프라자약국","20140820114040","I","2018-08-31 23:59:59.0","","197903.211006257    ","441633.951360171    ","동물약국","","","000",""
"3190000","319000001120140005","20141211","","01","영업/정상","0000","정상","","","","","02-812-4881","0","","서울특별시 동작구 신대방동 345-3번지 ","서울특별시 동작구 보라매로 93 (신대방동)","07060","보라매온누리약국","20170616145621","I","2018-08-31 23:59:59.0","","193536.444322814    ","443946.554411617    ","동물약국","","","000",""
"3190000","319000001120150008","20151030","","01","영업/정상","0000","정상","","","","","02-532-0971","","","서울특별시 동작구 사당동 135-3번지 지하1층 ","서울특별시 동작구 동작대로 121 지하1층 (사당동 경원빌딩)","07008","조이온누리약국","20151030111904","I","2018-08-31 23:59:59.0","","198325.779257298    ","442807.052539193    ","동물약국","","","000",""
"3190000","319000001120150009","20151125","","01","영업/정상","0000","정상","","","","","02-824-5150","454.4","","서울특별시 동작구 대방동 335-17번지 지하1층 ","서울특별시 동작구 상도로 81 지하1층 (대방동 대방동크리닉센타)","06953","파랑새약국","20151125092842","I","2018-08-31 23:59:59.0","","193699.189949205    ","444190.844599349    ","동물약국","","","000",""
"3190000","319000001120170001","20170419","","01","영업/정상","0000","정상","","","","","02-832-4181","","","서울특별시 동작구 신대방동 706번지 보라매우성상가 101호","서울특별시 동작구 보라매로5길 5 (신대방동 보라매우성아파트)","07071","새보라매약국","20170419093002","I","2018-08-31 23:59:59.0","","193311.831569946    ","443352.67250352     ","동물약국","","","000",""
"3190000","319000001120170002","20170526","","01","영업/정상","0000","정상","","","","","02-532-8225","0","","서울특별시 동작구 사당동 252-17번지 ","서울특별시 동작구 사당로 215 107호 (사당동 서림빌딩)","07004","유림온누리약국","20170616113708","I","2018-08-31 23:59:59.0","","197486.50162645     ","442493.781452129    ","동물약국","","","000",""
"3200000","320000001120180008","20180912","","01","영업/정상","0000","정상","","","","","070-7744-6763","","","서울특별시 관악구 봉천동 1000번지 현대상가 105호","서울특별시 관악구 관악로40길 47 현대상가 105호 (봉천동)","08730","광장약국","20180912194138","U","2018-09-12 23:59:59.0","","196257.833652996    ","443341.379446435    ","동물약국","","","000",""
"3200000","320000001120200007","20201110","","01","영업/정상","0000","정상","","","","","","","","서울특별시 관악구 남현동 1058-6 ","서울특별시 관악구 남현길 7 한일프라자 1층 (남현동)","08806","마음약국","20201110165529","I","2020-11-12 00:23:29.0","","197958.524057933    ","441542.490987188    ","동물약국","","","000",""
"3200000","320000001120200010","20201218","","01","영업/정상","0000","정상","","","","","","","","서울특별시 관악구 신림동 1513-1 ","서울특별시 관악구 신림로 141 1층 (신림동)","08846","관악그랜드약국","20201218101721","I","2020-12-20 00:23:06.0","","194039.483880851    ","441051.058359924    ","동물약국","","","000",""
"3200000","320000001120210003","20210115","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 관악구 신림동 86-3 청암두산위브센티움 ","서울특별시 관악구 신림로 318 6층 (신림동 청암두산위브센티움)","08777","임약국","20210115113818","I","2021-01-17 00:23:04.0","","193773.070404044    ","442270.419248856    ","동물약국","","","000",""
"3200000","320000001120180012","20181129","","01","영업/정상","0000","정상","","","","","02-873-8707","","","서울특별시 관악구 신림동 107-123번지 1층 ","서울특별시 관악구 신림로 198 1층 (신림동)","08836","한소망약국","20181129110001","I","2018-12-01 02:20:16.0","","194349.19279559     ","441431.83060494     ","동물약국","","","000",""
"3200000","320000001120190003","20190116","","01","영업/정상","0000","정상","","","","","02-875-8725","","","서울특별시 관악구 봉천동 36-14번지 2층 ","서울특별시 관악구 관악로 234 2층 (봉천동)","08737","이루는약국","20190116160114","I","2019-01-18 02:20:52.0","","196069.172603877    ","442529.733049106    ","동물약국","","","000",""
"3200000","320000001120190004","20190116","","01","영업/정상","0000","정상","","","","","02-885-0703","0","","서울특별시 관악구 신림동 1544번지 태양빌딩 1층 ","서울특별시 관악구 호암로22길 60 태양빌딩 1층 (신림동)","08819","순환약국","20190508202513","U","2019-05-10 02:40:00.0","","194282.675888713    ","440707.623024621    ","동물약국","","","000",""
"3200000","320000001120190002","20190107","","01","영업/정상","0000","정상","","","","","02-856-3231","","","서울특별시 관악구 신림동 1635-82번지 1층 ","서울특별시 관악구 문성로 219 1층 (신림동)","08775","서강약국","20190107114350","I","2019-01-09 02:20:58.0","","193587.369095083    ","441929.245607777    ","동물약국","","","000",""
"3200000","320000001120190009","20190328","","01","영업/정상","0000","정상","","","","","02-866-6414","0","","서울특별시 관악구 신림동 617-5번지 1층 ","서울특별시 관악구 난곡로 202 1층 (신림동)","08854","유명약국","20190328164943","I","2019-03-30 02:20:09.0","","192779.753074537    ","441210.98858516     ","동물약국","","","000",""
"3200000","320000001120190010","20190328","","01","영업/정상","0000","정상","","","","","02-877-0927","","","서울특별시 관악구 봉천동 463-4번지 메카플러스 1층 107호","서울특별시 관악구 양녕로 46 메카플러스 1층 107호 (봉천동)","08747","밝은미소약국","20190328175528","I","2019-03-30 02:20:09.0","","195274.343265834    ","442663.498606503    ","동물약국","","","000",""
"3190000","319000001120140001","20140212","","03","폐업","0002","폐업","20220622","","","","02-823-7931","0","","서울특별시 동작구 상도동 210-35","서울특별시 동작구 양녕로26길 22 (상도동)","07037","상아온누리약국","20220622170511","U","2021-12-05 22:04:00.0","","194975.332176046","443940.024061341","","","","",""
"3200000","320000001120190011","20190510","","01","영업/정상","0000","정상","","","","","02-838-8868","","","서울특별시 관악구 신림동 1475-6번지 1층 ","서울특별시 관악구 난곡로 295 1층 (신림동)","08771","미소온누리약국","20190510113512","I","2019-05-12 02:20:43.0","","192370.396874229    ","442023.309542208    ","동물약국","","","000",""
"3200000","320000001120190013","20190726","","01","영업/정상","0000","정상","","","","","02-718-2375","873.34","","서울특별시 관악구 남현동 1060-11번지 1층 ","서울특별시 관악구 과천대로 955 1층 (남현동)","08806","사당365약국","20190726164451","I","2019-07-28 02:21:48.0","","198264.990666667    ","441530.578666667    ","동물약국","","","000",""
"3200000","320000001120190015","20190909","","01","영업/정상","0000","정상","","","","","02-522-0731","0","","서울특별시 관악구 남현동 612-51번지 홈플러스스페셜 남현점 ","서울특별시 관악구 과천대로 909 홈플러스스페셜 남현점 지하2층 (남현동)","08808","사랑찬약국","20200103212420","U","2020-01-05 02:40:00.0","","198374.473281221    ","441033.513044892    ","동물약국","","","000",""
"3200000","320000001120190021","20191223","","01","영업/정상","0000","정상","","","","","02-882-8993","0","","서울특별시 관악구 봉천동 869-1번지 윤건빌딩 ","서울특별시 관악구 남부순환로 1812 윤건빌딩 1층 (봉천동)","08787","정온누리약국","20191224114117","I","2019-12-26 00:23:25.0","","195625.075908071    ","442105.443059231    ","동물약국","","","000",""
"3200000","320000001120190019","20191115","","01","영업/정상","0000","정상","","","","","02-585-7804","","","서울특별시 관악구 봉천동 937-15번지 은호빌딩 ","서울특별시 관악구 은천로 51 은호빌딩 (봉천동)","08716","광선약국","20191209163436","U","2019-12-11 02:40:00.0","","194719.981415722    ","442674.193730756    ","동물약국","","","000",""
"3200000","320000001120190020","20191129","","01","영업/정상","0000","정상","","","","","02-878-7497","0","","서울특별시 관악구 신림동 808-494번지 ","서울특별시 관악구 원신길 2-1 (신림동)","08846","대학당약국","20200103212225","U","2020-01-05 02:40:00.0","","193973.523870439    ","441047.593004422    ","동물약국","","","000",""
"3200000","320000001120200001","20200101","","01","영업/정상","0000","정상","","","","","02-877-9403","0","","서울특별시 관악구 봉천동 1712-1 관악드림타운아파트 ","서울특별시 관악구 구암길 98 관악드림타운아파트 1층 104호 (봉천동)","08725","조은약국","20200629131427","U","2020-07-01 02:40:00.0","","195345.358939177    ","443273.487218185    ","동물약국","","","000",""
"3200000","320000001120190017","20191016","","03","폐업","0002","폐업","20220524","","","","02-876-5875","","","서울특별시 관악구 신림동 1424-22 연빌딩","서울특별시 관악구 신림로 352 연빌딩 1층 (신림동)","08754","신림수약국","20220524155803","U","2021-12-04 22:06:00.0","","193741.376424173","442626.137096994","","","","",""
"3200000","320000001120220001","20220118","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 관악구 남현동 1058-1 ","서울특별시 관악구 남부순환로 2062(남현동)","08806","참약사 장수약국","20220118095138","I","2022-01-20 00:22:40.0","","197965.134833373    ","441579.158550948    ","동물약국","","","000","0"
"3200000","320000001120180006","20180816","","01","영업/정상","0000","정상","","","","","02-875-5955","","","서울특별시 관악구 봉천동 1673-16번지 1층 ","서울특별시 관악구 남부순환로 1869 1층 (봉천동)","08739","모두온누리약국","20180816133656","I","2018-08-31 23:59:59.0","","196172.424814579    ","441954.770221655    ","동물약국","","","000",""
"3200000","320000001120180007","20180823","","01","영업/정상","0000","정상","","","","","02-877-6995","0","","서울특별시 관악구 신림동 1422-4번지 1층 ","서울특별시 관악구 남부순환로 1635 1층 (신림동)","08754","늘픔약국","20190508202407","U","2019-05-10 02:40:00.0","","193945.509928744    ","442519.065029911    ","동물약국","","","000",""
"3200000","320000001120200002","20200408","","01","영업/정상","0000","정상","","","","","02-887-8587","","","서울특별시 관악구 봉천동 1637-28번지 ","서울특별시 관악구 인헌길 18 1층 (봉천동)","08793","그랜드약국","20200408170643","I","2020-04-10 00:23:21.0","","196985.51690195     ","441400.383613513    ","동물약국","","","000",""
"3200000","320000001120200004","20200423","","01","영업/정상","0000","정상","","","","","02-853-4967","","","서울특별시 관악구 신림동 1655-16번지 ","서울특별시 관악구 시흥대로 560 (신림동)","08769","온누리대산약국","20200423100230","I","2020-04-25 00:23:33.0","","191264.654358325    ","442307.124584641    ","동물약국","","","000",""
