"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3050000","305000003720180053","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-2249-7600","0","","서울특별시 동대문구 장안동 ***-*번지","서울특별시 동대문구 장한로 ** (장안동)","02625","페트로(Petro 동물병원)","20181001173243","I","2021-12-04 22:07:00.0","","205982.759360923","451734.237203662","","","","",""
"3110000","311000004520180002","20180306","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 진관동 ** 은평뉴타운 구파발 ***동 ***호","서울특별시 은평구 진관*로 ** ***동 *층 ***호 (진관동 은평뉴타운 구파발)","03301","강아지풀","20220428181103","D","2021-10-30 23:03:00.0","","193208.140166","460165.655248","","","","",""
"3110000","311000004520180001","20180223","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","382-2613","0","","서울특별시 은평구 갈현동 ***-** *층","서울특별시 은평구 연서로**길 *-** *층 (갈현동)","03331","야옹하우스","20220428181103","D","2021-10-30 23:03:00.0","","192802.536014217","457344.670175355","","","","",""
"3110000","311000004520170008","20170828","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 갈현동 ***-*","서울특별시 은평구 갈현로**길 ** (갈현동)","03319","스윗퍼피","20220428181103","D","2021-10-30 23:03:00.0","","192220.1539455","457719.753084231","","","","",""
"3110000","311000004520170007","20170627","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-6406-3644","0","","서울특별시 은평구 응암동 ***-**","서울특별시 은평구 가좌로*나길 ** (응암동)","03481","개샵","20220428181103","D","2021-10-30 23:03:00.0","","192787.346831048","453585.65095991","","","","",""
"3160000","316000004520170006","20170620","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","","서울특별시 구로구 고척로**길 ** ***호 (개봉동)","08235","영점일프로 구로","20220428181038","D","2021-10-30 23:03:00.0","","186582.842831123","444373.924357959","","","","",""
"3110000","311000004520170006","20170612","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-359-0456","0","","서울특별시 은평구 역촌동 **-**","서울특별시 은평구 연서로 ** ***호 (역촌동)","03406","은평애견","20220428181103","D","2021-10-30 23:03:00.0","","192516.898531697","455652.785661652","","","","",""
"3110000","311000004520170005","20170522","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","3950109","","","서울특별시 은평구 진관동 ** ***동 ***호","서울특별시 은평구 진관*로 **-* ***동 ***호 (진관동 은평뉴타운구파발)","03301","러브독스","20220428181103","D","2021-10-30 23:03:00.0","","193055.040282","459903.972312","","","","",""
"3160000","316000004520170005","20170502","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 구로구 개봉동 ***-** 신개봉삼환아파트","서울특별시 구로구 경인로**길 ** ***호 (개봉동 신개봉삼환아파트)","08277","후즈독","20220428181038","D","2021-10-30 23:03:00.0","","187368.063663593","443835.083393189","","","","",""
"3160000","316000004520170004","20170410","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-2201-0112","0","","서울특별시 구로구 구로동 ***-**","서울특별시 구로구 구로중앙로 *** *층 ***-B*호 (구로동 오퍼스*)","08216","주식회사 나우디엔지","20220428181038","D","2021-10-30 23:03:00.0","","189047.773084017","444715.218537294","","","","",""
"3160000","316000004520170003","20170329","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02521-2500","0","","","서울특별시 구로구 경인로 ** (오류동 SOOAM BIOTECH)","08359","(주)에이치바이온","20220428181038","D","2021-10-30 23:03:00.0","","184817.549790797","443153.573669651","","","","",""
"3160000","316000004520170002","20170313","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","2633-2100","0","","","서울특별시 구로구 경인로 ***-* *층 (신도림동)","08210","펫그루밍","20220428181037","D","2021-10-30 23:03:00.0","","189733.455348694","444963.747689527","","","","",""
"3160000","316000004520170001","20170228","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","","서울특별시 구로구 개봉로 ** (개봉동 태양빌딩*층)","08334","캣츠홀릭","20220428181037","D","2021-10-30 23:03:00.0","","187255.454027654","442760.168360875","","","","",""
"3100000","310000004520170001","20170223","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 노원구 상계동 ***-*","서울특별시 노원구 한글비석로 *** ***동 *층 **호 (상계동 벽산아파트)","01663","멍블랑","20220428181105","D","2021-10-30 23:03:00.0","","206356.052509483","462123.008334776","","","","",""
"3110000","311000004520170003","20170214","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","023560045","0","","서울특별시 은평구 대조동 ***-***","서울특별시 은평구 역말로 *** (대조동 대조월드빌라트)","03393","GG클럽","20220428181103","D","2021-10-30 23:03:00.0","","193000.838667781","456465.287204225","","","","",""
"3110000","311000004520170002","20170207","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","","서울특별시 은평구 통일로 지하 ***-* (불광동)","03344","메르시몽프레","20220428181103","D","2021-10-30 23:03:00.0","","192907.128010724","457599.061362597","","","","",""
"3110000","311000004520170001","20170110","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 역촌동 **-**","서울특별시 은평구 서오릉로 **-* (역촌동)","03404","오제이(OJ)","20220428181103","D","2021-10-30 23:03:00.0","","192961.495459069","456191.757559834","","","","",""
"3110000","311000004520160007","20161031","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-6012-7477","0","","서울특별시 은평구 신사동 **-**","서울특별시 은평구 증산로**길 * (신사동)","03450","퍼피하우스","20220428181103","D","2021-10-30 23:03:00.0","","192379.648300999","454844.979806447","","","","",""
"3100000","310000004520160004","20160616","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 노원구 상계동 ****-** *층","서울특별시 노원구 동일로***길 ** *층 (상계동)","01609","나는펫이다","20220428181105","D","2021-10-30 23:03:00.0","","204583.598071287","463651.357802147","","","","",""
"3160000","316000004520160003","20160615","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-867-8777","0","","서울특별시 구로구 구로동 ***-*","서울특별시 구로구 구로중앙로**길 ** *층 (구로동)","08293","24시 지구촌 동물메디컬센터 미용 분양","20220428181037","D","2021-10-30 23:03:00.0","","189748.989677128","444126.828798475","","","","",""
"3100000","310000004520160003","20160613","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 노원구 월계동 *** 월계프라자 ***호","서울특별시 노원구 초안산로*길 ** ***호 (월계동 월계프라자)","01868","파트라슈월계","20220428181105","D","2021-10-30 23:03:00.0","","204489.998187538","458912.083095685","","","","",""
"3110000","311000004520160005","20160526","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","","","서울특별시 은평구 녹번동 ***-**","서울특별시 은평구 통일로 *** (녹번동)","03375","더탑동물병원","20220428181103","D","2021-10-30 23:03:00.0","","193917.79591497","456163.763992789","","","","",""
"3100000","310000004520160002","20160419","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 노원구 상계동 ****-** 지층","서울특별시 노원구 동일로***나길 ** (상계동 지층 )","01608","도도한캣","20220428181105","D","2021-10-30 23:03:00.0","","204661.000837516","463769.453833682","","","","",""
"3110000","311000004520160004","20160414","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-373-2067","0","","서울특별시 은평구 응암동 ***-*","서울특별시 은평구 응암로**길 ** (응암동)","03480","예일애견","20220428181103","D","2021-10-30 23:03:00.0","","192838.696088238","453857.098616756","","","","",""
"3100000","310000004520160001","20160303","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","070-4146-7176","0","","서울특별시 노원구 월계동 ***","서울특별시 노원구 초안산로*길 ** ***호 (월계동 월계프라자)","01868","파트라슈","20220428181105","D","2021-10-30 23:03:00.0","","204489.998187538","458912.083095685","","","","",""
"3110000","311000004520160003","20160229","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-383-8024","0","","서울특별시 은평구 응암동 ***-**","서울특별시 은평구 응암로 *** (응암동)","03454","도리도리펫샵","20220428181103","D","2021-10-30 23:03:00.0","","192828.815751937","454965.25061689","","","","",""
"3160000","316000004520160002","20160106","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","070-4231-0900","0","","","서울특별시 구로구 오리로 **** (궁동)","08249","사랑하고 사랑할 개","20220428181037","D","2021-10-30 23:03:00.0","","184841.62654589","444038.243236987","","","","",""
"3160000","316000004520160001","20160104","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","028685911","0","","서울특별시 구로구 구로동 ***-**","서울특별시 구로구 구로동로**길 ** (구로동)","08311","구로애조원","20220428181037","D","2021-10-30 23:03:00.0","","189767.329750944","443122.257772604","","","","",""
"3100000","310000004520150004","20151023","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-937-5501","0","","서울특별시 노원구 상계동 ***","서울특별시 노원구 노원로 *** 가동 *층 (상계동)","01691","내품안의반려견 노원점","20220428181104","D","2021-10-30 23:03:00.0","","205663.890878301","461790.284610235","","","","",""
"3110000","311000004520150002","20150430","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 역촌동 **-**","서울특별시 은평구 갈현로 ** (역촌동)","03432","톰스캣","20220428181102","D","2021-10-30 23:03:00.0","","192001.271821027","455595.889045616","","","","",""
"3110000","311000004520150001","20150113","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 응암동 ***-** *층","서울특별시 은평구 가좌로 *** *층 (응암동)","03484","런닝독","20220428181102","D","2021-10-30 23:03:00.0","","192437.66396064","454353.018154981","","","","",""
"3100000","310000004520150002","20150112","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","908-7585","0","","서울특별시 노원구 상계동 ***-* 주공*단지상가 ***동 ***호","서울특별시 노원구 동일로 **** ***동 ***호 (상계동 주공*단지상가)","01756","시마동물병원","20220428181103","D","2021-10-30 23:03:00.0","","205421.148836089","460856.264207739","","","","",""
"3110000","311000004620140008","20141127","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-308-8494","0","","서울특별시 은평구 수색동 **-** ***호","서울특별시 은평구 수색로 ***-* ***호 (수색동)","03505","디지탈디자인(INTERZOO)","20220428181102","D","2021-10-30 23:03:00.0","","191040.327177392","452926.321686795","","","","",""
