객체id,id,비오톱유형,면적,유형분류,자연성등급,서식지기능,비오톱면적,출현빈도,비오톱위치,출현여부,평가a,평가b,개별평가,평가등급,유형평가
536847,13057,E1,1275.31282,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536846,13056,E1,3350.10883,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536845,17036,G3,16581.34425,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536844,17035,G3,5577.54707,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536843,17033,G3,1591.53795,2,3,2,3,1,2,1,3,1,2,2등급,2등급
536842,17031,G3,18388.06619,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536841,17130,G4,8851.47321,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536840,14285,E3,2895.55249,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536839,14281,E3,6638.91305,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536838,14280,E3,1631.27733,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536837,14277,E3,484.98621,2,3,3,3,1,2,1,3,1,2,2등급,2등급
536836,14275,E3,3075.98914,2,3,3,3,1,3,1,3,1,2,2등급,2등급
536835,14274,E3,3810.70658,2,3,2,3,1,3,1,3,1,2,2등급,2등급
536834,14272,E3,703.01363,2,3,3,3,1,3,1,3,1,2,2등급,2등급
536833,14270,E3,179.26569,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536832,14268,E3,248.33253,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536831,14264,E3,8344.32629,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536830,14262,E3,1018.574,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536829,14260,E3,2690.51483,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536828,14257,E3,1955.3787,2,3,3,3,1,1,1,3,1,2,2등급,2등급
536827,14255,E3,1856.80471,2,3,3,3,1,2,1,3,1,2,2등급,2등급
536826,14253,E3,298.37957,2,3,3,3,2,1,1,3,1,2,2등급,2등급
536825,14251,E3,1361.28394,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536824,14246,E3,743.4002,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536823,14243,E3,2034.02025,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536822,14241,E3,896.19032,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536821,14238,E3,2344.83005,2,3,3,3,2,1,1,3,1,2,2등급,2등급
536820,14237,E3,332.00464,2,3,3,3,2,2,1,3,2,2,2등급,2등급
536819,14235,E3,1303.89147,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536818,13736,E2,14634.86718,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536817,13734,E2,11692.94289,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536816,13733,E2,20652.69808,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536815,13732,E2,11093.3808,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536814,13730,E2,26602.11132,2,3,1,3,2,1,1,2,1,1,1등급,2등급
536813,13728,E2,17032.4184,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536812,15238,F3,66868.0325,2,3,3,2,3,1,1,3,2,2,2등급,2등급
536811,17042,G3,4149.73522,2,3,2,3,1,1,1,3,1,2,2등급,2등급
536810,17040,G3,13776.18776,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536809,17038,G3,6037.78987,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536808,18369,H1,2803.49713,2,2,1,3,3,2,2,1,3,2,2등급,1등급
536807,17096,G4,6099.18279,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536806,17091,G4,120.51093,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536805,17088,G3,1587.72435,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536804,17085,G3,10025.84575,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536803,17084,G3,5634.27647,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536802,17080,G3,23014.44862,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536801,17078,G3,23805.77653,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536800,17077,G3,7204.35609,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536799,18769,H1,7860.67716,2,2,1,3,3,1,2,1,2,1,1등급,1등급
536798,18766,H1,78651.70046,2,2,2,2,3,1,1,2,2,2,2등급,1등급
536797,18730,H1,4915.45563,2,2,2,3,3,3,2,2,3,2,2등급,1등급
536796,18392,H1,1563.33029,2,2,1,3,3,2,2,1,3,2,2등급,1등급
536795,18389,H1,26914.01139,2,2,1,3,3,3,2,1,3,2,2등급,1등급
536794,18388,H1,31466.81836,2,2,1,3,3,3,2,1,3,2,2등급,1등급
536793,18384,H1,7425.63464,2,2,1,3,3,3,2,1,3,2,2등급,1등급
536792,18382,H1,52356.44576,2,2,1,2,3,1,3,1,2,1,1등급,1등급
536791,18380,H1,22888.80417,2,2,1,3,3,3,3,1,3,2,2등급,1등급
536790,18379,H1,7306.77145,2,2,2,3,3,1,1,2,2,2,2등급,1등급
536789,18377,H1,53587.62579,2,2,1,2,3,1,3,1,2,1,1등급,1등급
536788,18371,H1,4087.51946,2,2,2,3,3,3,1,2,3,2,2등급,1등급
536787,16908,G2,1063.83657,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536786,16906,G2,2696.06652,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536785,16905,G2,2907.97617,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536784,16903,G2,1523.50318,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536783,16901,G2,1915.9777,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536782,13974,E2,12882.44934,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536781,16899,G2,1241.4332,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536780,16897,G2,1314.41781,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536779,16894,G2,11156.70804,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536778,16893,G2,4537.76325,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536777,16891,G2,18238.89567,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536776,16889,G2,5308.7205,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536775,16887,G2,1259.34166,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536774,16885,G2,4511.4583,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536773,16883,G2,446.18939,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536772,16880,G2,4352.98166,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536771,16878,G2,804.75626,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536770,16875,G2,13740.45839,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536769,16872,G2,5270.49088,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536768,16313,G2,2607.10653,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536767,16311,G2,7476.72161,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536766,16308,G2,468.84157,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536765,16306,G2,7518.32344,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536764,16304,G2,964.82304,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536763,16301,G2,39157.0513,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536762,16300,G2,110329.2095,2,3,2,2,3,1,1,3,2,2,2등급,2등급
536761,13976,E2,12026.6782,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536760,13975,E2,11822.08331,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536759,13054,E1,2633.76385,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536758,13052,E1,1763.38207,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536757,13051,E1,3402.01042,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536756,13050,E1,1674.50953,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536755,13048,E1,1599.28302,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536754,13046,E1,793.60891,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536753,13044,E1,1178.72187,2,3,1,3,3,1,1,2,2,2,2등급,2등급
536752,13043,E1,1018.67065,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536751,16831,G2,9923.98119,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536750,16830,G2,3360.91727,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536749,16829,G2,2179.16885,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536748,13041,E1,4394.98504,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536747,13039,E1,880.85535,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536746,13037,E1,608.49967,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536745,13036,E1,675.83024,2,3,1,3,3,3,1,2,3,2,2등급,2등급
536744,13034,E1,714.71362,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536743,13033,E1,1323.23031,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536742,13031,E1,2059.96247,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536741,13029,E1,5245.68435,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536740,13026,E1,4145.83881,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536739,13024,E1,962.62442,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536738,13023,E1,705.25193,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536737,13021,E1,3045.03842,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536736,13020,E1,843.0946,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536735,13019,E1,6254.32216,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536734,13016,E1,494.13712,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536733,13014,E1,700.35049,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536732,13013,E1,880.62777,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536731,13006,E1,3536.49889,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536730,13012,E1,3145.64051,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536729,13011,E1,5629.39961,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536728,13010,E1,2616.65395,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536727,13009,E1,3570.33469,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536726,13008,E1,1559.66215,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536725,13007,E1,4529.8202,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536724,13005,E1,2094.22494,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536723,13003,E1,3226.63492,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536722,13000,E1,7249.86952,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536721,12997,E1,620.72443,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536720,12995,E1,9552.37504,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536719,12992,E1,2929.55924,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536718,12990,E1,600.43468,2,3,1,3,3,2,1,2,2,2,2등급,2등급
536717,12987,E1,5092.3432,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536716,12985,E1,3622.04089,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536715,12983,E1,7745.26385,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536714,14829,F1,11342.40137,3,0,0,0,0,0,0,0,0,21,하천,3등급
536713,16839,G2,439.91367,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536712,16835,G2,15177.55949,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536711,16834,G2,1811.71283,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536710,17128,G4,413.13957,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536709,17127,G4,2028.63809,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536708,17125,G4,1636.50911,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536707,17124,G4,60435.44028,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536706,17120,G4,4819.74552,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536705,17119,G4,1459.31818,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536704,17116,G4,13284.58742,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536703,17115,G4,2220.99994,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536702,17113,G4,6398.81683,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536701,17111,G4,1547.5,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536700,17110,G4,2066.22753,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536699,17108,G4,10350.2227,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536698,17105,G4,2188.24623,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536697,17104,G4,11807.68514,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536696,17102,G4,2632.42916,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536695,17100,G4,794.74735,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536694,17099,G4,2872.41762,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536693,17097,G4,2813.8792,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536692,17095,G4,152.4712,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536691,17094,G4,324.23722,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536690,17093,G4,87.47514,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536689,17092,G4,590.97429,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536688,17090,G4,2632.47068,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536687,17089,G3,2891.50957,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536686,17087,G3,3592.79045,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536685,17086,G3,3868.09809,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536684,17082,G3,3284.971,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536683,17081,G3,9864.4622,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536682,17079,G3,1389.31539,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536681,17076,G3,10706.55615,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536680,17074,G3,872.82114,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536679,17070,G3,1409.97764,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536678,17068,G3,1137.2161,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536677,17067,G3,2861.29651,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536676,17064,G3,1900.42865,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536675,15146,F3,3303.78752,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536674,15145,F3,4269.42319,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536673,15141,F3,8565.50334,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536672,15140,F3,1959.94462,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536671,15139,F3,15825.1012,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536670,15135,F3,2332.50064,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536669,15133,F3,4981.82335,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536668,15130,F3,3745.00017,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536667,15129,F3,4894.44309,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536666,15126,F3,462.76469,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536665,15125,F3,444.95884,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536664,15124,F3,403.49334,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536663,15122,F3,5519.36859,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536662,15121,F3,350.46811,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536661,15119,F3,12889.31855,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536660,15115,F3,43587.00053,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536659,15113,F3,14107.99926,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536658,18366,H1,3522.74144,2,2,2,3,3,1,1,2,2,2,2등급,1등급
536657,18365,H1,581.75398,2,2,1,3,3,1,1,1,2,1,1등급,1등급
536656,18363,H1,34507.2135,2,2,1,3,3,1,1,1,2,1,1등급,1등급
536655,15672,F6,17528.97235,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536654,18361,H1,1122.59135,2,2,2,3,3,3,2,2,3,2,2등급,1등급
536653,18359,H1,1099.47988,2,2,2,3,3,2,1,2,2,2,2등급,1등급
536652,18356,H1,1250.68479,2,2,2,3,3,1,2,2,2,2,2등급,1등급
536651,18352,H1,13078.99487,2,2,1,3,3,1,3,1,2,1,1등급,1등급
536650,18258,H1,2113.50723,2,2,1,3,3,1,2,1,2,1,1등급,1등급
536649,18256,H1,97432.92887,2,2,1,2,3,1,3,1,2,1,1등급,1등급
536648,18255,H1,4667.77114,2,2,2,3,3,3,1,2,3,2,2등급,1등급
536647,18253,H1,3853.19871,2,2,1,3,3,1,1,1,2,1,1등급,1등급
536646,18251,H1,140957.52296,2,2,1,2,3,1,3,1,2,1,1등급,1등급
536645,18249,H1,5297.7005,2,2,2,3,3,3,1,2,3,2,2등급,1등급
536644,18247,H1,6968.16787,2,2,1,3,3,1,3,1,2,1,1등급,1등급
536643,15689,F6,17799.75029,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536642,15685,F6,47356.50857,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536641,15684,F6,15020.14503,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536640,15683,F6,12505.07948,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536639,15681,F6,22594.67534,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536638,15680,F6,16322.37993,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536637,15678,F6,21888.72853,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536636,15676,F6,15300.99686,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536635,15674,F6,9872.88969,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536634,13973,E2,17206.02787,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536633,13966,E2,10554.80512,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536632,13964,E2,13630.38379,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536631,13961,E2,12444.68759,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536630,13960,E2,11015.51844,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536629,13955,E2,11472.00117,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536628,13953,E2,17668.68133,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536627,13951,E2,10941.28747,2,3,1,3,2,1,1,2,1,1,1등급,2등급
536626,13948,E2,18716.28058,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536625,13947,E2,18460.19368,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536624,13945,E2,22633.34361,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536623,13941,E2,12281.0197,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536622,13940,E2,14998.45301,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536621,13938,E2,11635.27893,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536620,13937,E2,14989.80619,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536619,13793,E2,18416.05542,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536618,13791,E2,50689.31762,2,1,2,2,3,2,1,1,2,1,1등급,2등급
536617,13936,E2,16309.56138,2,1,2,3,3,2,1,1,2,1,1등급,2등급
536616,13931,E2,17738.85896,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536615,13929,E2,21453.95825,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536614,13927,E2,12950.94521,2,3,1,3,2,1,1,2,1,1,1등급,2등급
536613,13924,E2,17766.00813,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536612,13922,E2,10266.24524,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536611,13919,E2,99865.0679,2,3,2,2,2,1,1,3,1,2,2등급,2등급
536610,13917,E2,10956.43107,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536609,13914,E2,15181.52781,2,3,2,3,2,1,1,3,1,2,2등급,2등급
536608,13912,E2,17337.5664,2,3,2,3,2,3,1,3,2,2,2등급,2등급
536607,13910,E2,87129.62493,2,2,2,2,3,1,3,2,2,2,2등급,2등급
536606,13908,E2,13580.1344,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536605,13907,E2,18825.07837,2,3,2,3,3,2,1,3,2,2,2등급,2등급
536604,13906,E2,22778.80456,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536603,13430,E1,411.40085,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536602,13429,E1,1207.22103,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536601,13428,E1,1685.67039,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536600,13426,E1,534.19778,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536599,13425,E1,2354.90869,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536598,13422,E1,586.56027,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536597,13420,E1,7657.23633,2,3,1,3,3,1,1,2,2,2,2등급,2등급
536596,13794,E2,12597.00406,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536595,16826,G2,25302.32175,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536594,16824,G2,2210.83319,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536593,16822,G2,690.93732,2,1,3,3,3,1,1,1,2,1,1등급,2등급
536592,16820,G2,13444.33411,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536591,16818,G2,22566.23605,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536590,16817,G2,5622.22695,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536589,16917,G2,1122.25709,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536588,16916,G2,1726.25502,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536587,16914,G2,1425.69705,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536586,16913,G2,1728.39894,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536585,16275,G2,94531.20495,2,3,3,2,3,2,1,3,2,2,2등급,2등급
536584,16272,G2,6072.9742,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536583,16270,G2,4904.5188,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536582,16269,G2,71941.18946,2,3,2,2,3,1,1,3,2,2,2등급,2등급
536581,16265,G2,5331.84256,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536580,16263,G2,3435.84028,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536579,16260,G2,2997.17079,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536578,16258,G2,4590.20541,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536577,16256,G2,2757.33062,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536576,16253,G2,52852.9126,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536575,13888,E2,279878.08897,2,1,2,2,3,1,1,1,2,1,1등급,2등급
536574,13887,E2,33286.8924,2,3,1,3,2,1,1,2,1,1,1등급,2등급
536573,13885,E2,16088.21691,2,3,2,3,3,1,1,3,2,2,2등급,2등급
536572,15110,F3,46629.55681,2,3,3,3,2,3,1,3,2,2,2등급,2등급
536571,16911,G2,235.00335,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536570,16909,G2,1397.23256,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536569,16907,G2,5041.8848,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536568,16904,G2,2674.8697,2,3,1,3,3,1,1,2,2,2,2등급,2등급
536567,16902,G2,4456.25701,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536566,16900,G2,470.83434,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536565,16898,G2,557.4585,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536564,16896,G2,1711.66002,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536563,16895,G2,434.81675,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536562,16892,G2,4500.80295,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536561,16890,G2,796.29678,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536560,16888,G2,12694.99388,2,3,2,3,3,3,1,3,3,3,3등급,2등급
536559,16886,G2,1320.79133,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536558,16884,G2,1273.63611,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536557,16882,G2,4150.50048,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536556,16881,G2,140.48163,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536555,16879,G2,1330.88464,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536554,16877,G2,798.63894,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536553,16876,G2,1388.46569,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536552,16874,G2,429.89331,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536551,16873,G2,3922.43343,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536550,16869,G2,349.2762,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536549,16867,G2,3436.10604,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536548,16865,G2,452.59557,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536547,16864,G2,696.94266,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536546,16862,G2,4206.21745,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536545,16858,G2,3187.72369,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536544,16855,G2,603.75149,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536543,16853,G2,3696.39235,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536542,16851,G2,3467.56351,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536541,14451,E3,514.53695,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536540,14449,E3,3601.55261,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536539,14444,E3,8595.60078,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536538,14443,E3,1300.3066,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536537,14441,E3,2864.53153,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536536,14439,E3,895.64203,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536535,14436,E3,938.66853,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536534,14433,E3,4505.5958,2,3,3,3,3,2,1,3,2,2,2등급,2등급
536533,14432,E3,1838.21974,2,3,3,3,3,3,1,3,3,3,3등급,2등급
536532,14430,E3,933.06841,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536531,14427,E3,864.61103,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536530,14424,E3,6406.45251,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536529,14421,E3,2184.28953,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536528,14420,E3,655,2,3,3,3,3,1,1,3,2,2,2등급,2등급
536527,15671,F6,5063.50001,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536526,15669,F6,1847.99956,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536525,15667,F6,10084.3461,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
536524,15665,F6,8084.9893,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
